region,timestamp,metric,value,unit
NSW1,2025-03-23 15:00:00+10:00,price,93.109167,$/MWh
NSW1,2025-03-23 16:00:00+10:00,price,74.103333,$/MWh
NSW1,2025-03-23 17:00:00+10:00,price,128.26833,$/MWh
NSW1,2025-03-23 18:00:00+10:00,price,143.4925,$/MWh
NSW1,2025-03-23 19:00:00+10:00,price,122.86,$/MWh
NSW1,2025-03-23 20:00:00+10:00,price,89.631667,$/MWh
NSW1,2025-03-23 21:00:00+10:00,price,92.344167,$/MWh
NSW1,2025-03-23 22:00:00+10:00,price,86.036667,$/MWh
NSW1,2025-03-23 23:00:00+10:00,price,86.425,$/MWh
NSW1,2025-03-24 00:00:00+10:00,price,92.148333,$/MWh
NSW1,2025-03-24 01:00:00+10:00,price,85.3775,$/MWh
NSW1,2025-03-24 02:00:00+10:00,price,85.350833,$/MWh
NSW1,2025-03-24 03:00:00+10:00,price,85.971667,$/MWh
NSW1,2025-03-24 04:00:00+10:00,price,98.466667,$/MWh
NSW1,2025-03-24 05:00:00+10:00,price,126.76917,$/MWh
NSW1,2025-03-24 06:00:00+10:00,price,183.6,$/MWh
NSW1,2025-03-24 07:00:00+10:00,price,132.98167,$/MWh
NSW1,2025-03-24 08:00:00+10:00,price,83.711667,$/MWh
NSW1,2025-03-24 09:00:00+10:00,price,86.6275,$/MWh
NSW1,2025-03-24 10:00:00+10:00,price,76.750833,$/MWh
NSW1,2025-03-24 11:00:00+10:00,price,74.748333,$/MWh
NSW1,2025-03-24 12:00:00+10:00,price,77.839167,$/MWh
NSW1,2025-03-24 13:00:00+10:00,price,51.594167,$/MWh
NSW1,2025-03-24 14:00:00+10:00,price,41.396667,$/MWh
NSW1,2025-03-24 15:00:00+10:00,price,72.355,$/MWh
NSW1,2025-03-24 16:00:00+10:00,price,95.7325,$/MWh
NSW1,2025-03-24 17:00:00+10:00,price,229.63417,$/MWh
NSW1,2025-03-24 18:00:00+10:00,price,128.65917,$/MWh
NSW1,2025-03-24 19:00:00+10:00,price,103.03,$/MWh
NSW1,2025-03-24 20:00:00+10:00,price,100.06417,$/MWh
NSW1,2025-03-24 21:00:00+10:00,price,73.526667,$/MWh
NSW1,2025-03-24 22:00:00+10:00,price,73.421667,$/MWh
NSW1,2025-03-24 23:00:00+10:00,price,80.1525,$/MWh
NSW1,2025-03-25 00:00:00+10:00,price,75.616667,$/MWh
NSW1,2025-03-25 01:00:00+10:00,price,72.2875,$/MWh
NSW1,2025-03-25 02:00:00+10:00,price,56.75,$/MWh
NSW1,2025-03-25 03:00:00+10:00,price,56.003333,$/MWh
NSW1,2025-03-25 04:00:00+10:00,price,70.636667,$/MWh
NSW1,2025-03-25 05:00:00+10:00,price,93.184167,$/MWh
NSW1,2025-03-25 06:00:00+10:00,price,122.905,$/MWh
NSW1,2025-03-25 07:00:00+10:00,price,84.809167,$/MWh
NSW1,2025-03-25 08:00:00+10:00,price,56.728333,$/MWh
NSW1,2025-03-25 09:00:00+10:00,price,70.623333,$/MWh
NSW1,2025-03-25 10:00:00+10:00,price,67.438333,$/MWh
NSW1,2025-03-25 11:00:00+10:00,price,82.7825,$/MWh
NSW1,2025-03-25 12:00:00+10:00,price,67.326667,$/MWh
NSW1,2025-03-25 13:00:00+10:00,price,54.343333,$/MWh
NSW1,2025-03-25 14:00:00+10:00,price,91.714167,$/MWh
NSW1,2025-03-25 15:00:00+10:00,price,97.688333,$/MWh
NSW1,2025-03-25 16:00:00+10:00,price,111.115,$/MWh
NSW1,2025-03-25 17:00:00+10:00,price,130.30583,$/MWh
NSW1,2025-03-25 18:00:00+10:00,price,139.7375,$/MWh
NSW1,2025-03-25 19:00:00+10:00,price,130.3375,$/MWh
NSW1,2025-03-25 20:00:00+10:00,price,112.775,$/MWh
NSW1,2025-03-25 21:00:00+10:00,price,105.33083,$/MWh
NSW1,2025-03-25 22:00:00+10:00,price,101.76083,$/MWh
NSW1,2025-03-25 23:00:00+10:00,price,96.030833,$/MWh
NSW1,2025-03-26 00:00:00+10:00,price,84.983333,$/MWh
NSW1,2025-03-26 01:00:00+10:00,price,80.945,$/MWh
NSW1,2025-03-26 02:00:00+10:00,price,74.156667,$/MWh
NSW1,2025-03-26 03:00:00+10:00,price,73.66,$/MWh
NSW1,2025-03-26 04:00:00+10:00,price,86.9,$/MWh
NSW1,2025-03-26 05:00:00+10:00,price,122.29417,$/MWh
NSW1,2025-03-26 06:00:00+10:00,price,167.7575,$/MWh
NSW1,2025-03-26 07:00:00+10:00,price,138.21083,$/MWh
NSW1,2025-03-26 08:00:00+10:00,price,113.43417,$/MWh
NSW1,2025-03-26 09:00:00+10:00,price,63.6775,$/MWh
NSW1,2025-03-26 10:00:00+10:00,price,38.303333,$/MWh
NSW1,2025-03-26 11:00:00+10:00,price,32.9275,$/MWh
NSW1,2025-03-26 12:00:00+10:00,price,14.3875,$/MWh
NSW1,2025-03-26 13:00:00+10:00,price,-9.5966667,$/MWh
NSW1,2025-03-26 14:00:00+10:00,price,43.983333,$/MWh
NSW1,2025-03-26 15:00:00+10:00,price,59.100833,$/MWh
NSW1,2025-03-26 16:00:00+10:00,price,81.498333,$/MWh
NSW1,2025-03-26 17:00:00+10:00,price,90.679167,$/MWh
NSW1,2025-03-26 18:00:00+10:00,price,96.309167,$/MWh
NSW1,2025-03-26 19:00:00+10:00,price,73.665,$/MWh
NSW1,2025-03-26 20:00:00+10:00,price,59.891667,$/MWh
NSW1,2025-03-26 21:00:00+10:00,price,65.4925,$/MWh
NSW1,2025-03-26 22:00:00+10:00,price,62.303333,$/MWh
NSW1,2025-03-26 23:00:00+10:00,price,60.62,$/MWh
NSW1,2025-03-27 00:00:00+10:00,price,60.404167,$/MWh
NSW1,2025-03-27 01:00:00+10:00,price,56.915833,$/MWh
NSW1,2025-03-27 02:00:00+10:00,price,54.478333,$/MWh
NSW1,2025-03-27 03:00:00+10:00,price,45.293333,$/MWh
NSW1,2025-03-27 04:00:00+10:00,price,53.885833,$/MWh
NSW1,2025-03-27 05:00:00+10:00,price,62.275,$/MWh
NSW1,2025-03-27 06:00:00+10:00,price,97.715833,$/MWh
NSW1,2025-03-27 07:00:00+10:00,price,89.034167,$/MWh
NSW1,2025-03-27 08:00:00+10:00,price,74.595,$/MWh
NSW1,2025-03-27 09:00:00+10:00,price,68.466667,$/MWh
NSW1,2025-03-27 10:00:00+10:00,price,56.0575,$/MWh
NSW1,2025-03-27 11:00:00+10:00,price,65.818333,$/MWh
NSW1,2025-03-27 12:00:00+10:00,price,61.43,$/MWh
NSW1,2025-03-27 13:00:00+10:00,price,61.399167,$/MWh
NSW1,2025-03-27 14:00:00+10:00,price,69.5475,$/MWh
NSW1,2025-03-27 15:00:00+10:00,price,78.220833,$/MWh
NSW1,2025-03-27 16:00:00+10:00,price,100.60167,$/MWh
NSW1,2025-03-27 17:00:00+10:00,price,139.08417,$/MWh
NSW1,2025-03-27 18:00:00+10:00,price,134.53083,$/MWh
NSW1,2025-03-27 19:00:00+10:00,price,94.145833,$/MWh
NSW1,2025-03-27 20:00:00+10:00,price,74.890833,$/MWh
NSW1,2025-03-27 21:00:00+10:00,price,76.296667,$/MWh
NSW1,2025-03-27 22:00:00+10:00,price,78.115,$/MWh
NSW1,2025-03-27 23:00:00+10:00,price,75.639167,$/MWh
NSW1,2025-03-28 00:00:00+10:00,price,71.943333,$/MWh
NSW1,2025-03-28 01:00:00+10:00,price,66.786667,$/MWh
NSW1,2025-03-28 02:00:00+10:00,price,71.054167,$/MWh
NSW1,2025-03-28 03:00:00+10:00,price,61.549167,$/MWh
NSW1,2025-03-28 04:00:00+10:00,price,64.768333,$/MWh
NSW1,2025-03-28 05:00:00+10:00,price,69.985,$/MWh
NSW1,2025-03-28 06:00:00+10:00,price,94.76,$/MWh
NSW1,2025-03-28 07:00:00+10:00,price,102.12583,$/MWh
NSW1,2025-03-28 08:00:00+10:00,price,95.768333,$/MWh
NSW1,2025-03-28 09:00:00+10:00,price,93.761667,$/MWh
NSW1,2025-03-28 10:00:00+10:00,price,73.263333,$/MWh
NSW1,2025-03-28 11:00:00+10:00,price,72.445,$/MWh
NSW1,2025-03-28 12:00:00+10:00,price,70.570833,$/MWh
NSW1,2025-03-28 13:00:00+10:00,price,74.86,$/MWh
NSW1,2025-03-28 14:00:00+10:00,price,92.74,$/MWh
NSW1,2025-03-28 15:00:00+10:00,price,129.65417,$/MWh
NSW1,2025-03-28 16:00:00+10:00,price,118.4625,$/MWh
NSW1,2025-03-28 17:00:00+10:00,price,130.41083,$/MWh
NSW1,2025-03-28 18:00:00+10:00,price,129.795,$/MWh
NSW1,2025-03-28 19:00:00+10:00,price,91.780833,$/MWh
NSW1,2025-03-28 20:00:00+10:00,price,94.525833,$/MWh
NSW1,2025-03-28 21:00:00+10:00,price,100.9075,$/MWh
NSW1,2025-03-28 22:00:00+10:00,price,95.420833,$/MWh
NSW1,2025-03-28 23:00:00+10:00,price,87.850833,$/MWh
NSW1,2025-03-29 00:00:00+10:00,price,83.576667,$/MWh
NSW1,2025-03-29 01:00:00+10:00,price,76.894167,$/MWh
NSW1,2025-03-29 02:00:00+10:00,price,75.919167,$/MWh
NSW1,2025-03-29 03:00:00+10:00,price,74.4425,$/MWh
NSW1,2025-03-29 04:00:00+10:00,price,75.0325,$/MWh
NSW1,2025-03-29 05:00:00+10:00,price,78.479167,$/MWh
NSW1,2025-03-29 06:00:00+10:00,price,85.98,$/MWh
NSW1,2025-03-29 07:00:00+10:00,price,111.13083,$/MWh
NSW1,2025-03-29 08:00:00+10:00,price,111.2025,$/MWh
NSW1,2025-03-29 09:00:00+10:00,price,91.536667,$/MWh
NSW1,2025-03-29 10:00:00+10:00,price,86.323333,$/MWh
NSW1,2025-03-29 11:00:00+10:00,price,66.1,$/MWh
NSW1,2025-03-29 12:00:00+10:00,price,58.353333,$/MWh
NSW1,2025-03-29 13:00:00+10:00,price,48.7875,$/MWh
NSW1,2025-03-29 14:00:00+10:00,price,60.609167,$/MWh
NSW1,2025-03-29 15:00:00+10:00,price,61.84,$/MWh
NSW1,2025-03-29 16:00:00+10:00,price,72.8425,$/MWh
NSW1,2025-03-29 17:00:00+10:00,price,104.97667,$/MWh
NSW1,2025-03-29 18:00:00+10:00,price,97.363333,$/MWh
NSW1,2025-03-29 19:00:00+10:00,price,75.8225,$/MWh
NSW1,2025-03-29 20:00:00+10:00,price,66.765,$/MWh
NSW1,2025-03-29 21:00:00+10:00,price,64.183333,$/MWh
NSW1,2025-03-29 22:00:00+10:00,price,64.111667,$/MWh
NSW1,2025-03-29 23:00:00+10:00,price,68.4625,$/MWh
NSW1,2025-03-30 00:00:00+10:00,price,65.686667,$/MWh
NSW1,2025-03-30 01:00:00+10:00,price,44.9575,$/MWh
NSW1,2025-03-30 02:00:00+10:00,price,58.130833,$/MWh
NSW1,2025-03-30 03:00:00+10:00,price,59.758333,$/MWh
NSW1,2025-03-30 04:00:00+10:00,price,57.16,$/MWh
NSW1,2025-03-30 05:00:00+10:00,price,58.3975,$/MWh
NSW1,2025-03-30 06:00:00+10:00,price,69.654167,$/MWh
NSW1,2025-03-30 07:00:00+10:00,price,47.483333,$/MWh
NSW1,2025-03-30 08:00:00+10:00,price,9.6566667,$/MWh
NSW1,2025-03-30 09:00:00+10:00,price,-21.513333,$/MWh
NSW1,2025-03-30 10:00:00+10:00,price,-24.783333,$/MWh
NSW1,2025-03-30 11:00:00+10:00,price,-24.5175,$/MWh
NSW1,2025-03-30 12:00:00+10:00,price,-26.734167,$/MWh
NSW1,2025-03-30 13:00:00+10:00,price,-12.855833,$/MWh
NSW1,2025-03-30 14:00:00+10:00,price,22.399167,$/MWh
NSW1,2025-03-30 15:00:00+10:00,price,64.475833,$/MWh
NSW1,2025-03-30 16:00:00+10:00,price,91.085,$/MWh
NSW1,2025-03-30 17:00:00+10:00,price,97.818333,$/MWh
NSW1,2025-03-30 18:00:00+10:00,price,39.290833,$/MWh
NSW1,2025-03-30 19:00:00+10:00,price,42.0,$/MWh
NSW1,2025-03-30 20:00:00+10:00,price,52.434167,$/MWh
NSW1,2025-03-30 21:00:00+10:00,price,40.594167,$/MWh
NSW1,2025-03-30 22:00:00+10:00,price,68.156667,$/MWh
NSW1,2025-03-30 23:00:00+10:00,price,73.3625,$/MWh
NSW1,2025-03-31 00:00:00+10:00,price,75.741667,$/MWh
NSW1,2025-03-31 01:00:00+10:00,price,77.640833,$/MWh
NSW1,2025-03-31 02:00:00+10:00,price,77.36,$/MWh
NSW1,2025-03-31 03:00:00+10:00,price,76.930833,$/MWh
NSW1,2025-03-31 04:00:00+10:00,price,71.841667,$/MWh
NSW1,2025-03-31 05:00:00+10:00,price,82.294167,$/MWh
NSW1,2025-03-31 06:00:00+10:00,price,106.77167,$/MWh
NSW1,2025-03-31 07:00:00+10:00,price,54.894167,$/MWh
NSW1,2025-03-31 08:00:00+10:00,price,17.833333,$/MWh
NSW1,2025-03-31 09:00:00+10:00,price,-7.6233333,$/MWh
NSW1,2025-03-31 10:00:00+10:00,price,-19.77,$/MWh
NSW1,2025-03-31 11:00:00+10:00,price,-8.0383333,$/MWh
NSW1,2025-03-31 12:00:00+10:00,price,26.435,$/MWh
NSW1,2025-03-31 13:00:00+10:00,price,43.513333,$/MWh
NSW1,2025-03-31 14:00:00+10:00,price,58.4325,$/MWh
NSW1,2025-03-31 15:00:00+10:00,price,47.775833,$/MWh
NSW1,2025-03-31 16:00:00+10:00,price,64.753333,$/MWh
NSW1,2025-03-31 17:00:00+10:00,price,60.031667,$/MWh
NSW1,2025-03-31 18:00:00+10:00,price,80.749167,$/MWh
NSW1,2025-03-31 19:00:00+10:00,price,76.685833,$/MWh
NSW1,2025-03-31 20:00:00+10:00,price,76.096667,$/MWh
NSW1,2025-03-31 21:00:00+10:00,price,74.501667,$/MWh
NSW1,2025-03-31 22:00:00+10:00,price,65.245,$/MWh
NSW1,2025-03-31 23:00:00+10:00,price,69.6,$/MWh
NSW1,2025-04-01 00:00:00+10:00,price,56.775833,$/MWh
NSW1,2025-04-01 01:00:00+10:00,price,55.3375,$/MWh
NSW1,2025-04-01 02:00:00+10:00,price,55.4775,$/MWh
NSW1,2025-04-01 03:00:00+10:00,price,57.241667,$/MWh
NSW1,2025-04-01 04:00:00+10:00,price,57.8275,$/MWh
NSW1,2025-04-01 05:00:00+10:00,price,83.918333,$/MWh
NSW1,2025-04-01 06:00:00+10:00,price,113.21333,$/MWh
NSW1,2025-04-01 07:00:00+10:00,price,78.438333,$/MWh
NSW1,2025-04-01 08:00:00+10:00,price,33.019167,$/MWh
NSW1,2025-04-01 09:00:00+10:00,price,54.265833,$/MWh
NSW1,2025-04-01 10:00:00+10:00,price,10.050833,$/MWh
NSW1,2025-04-01 11:00:00+10:00,price,53.8425,$/MWh
NSW1,2025-04-01 12:00:00+10:00,price,22.478333,$/MWh
NSW1,2025-04-01 13:00:00+10:00,price,39.805833,$/MWh
NSW1,2025-04-01 14:00:00+10:00,price,56.34,$/MWh
NSW1,2025-04-01 15:00:00+10:00,price,60.058333,$/MWh
NSW1,2025-04-01 16:00:00+10:00,price,74.510833,$/MWh
NSW1,2025-04-01 17:00:00+10:00,price,152.45583,$/MWh
NSW1,2025-04-01 18:00:00+10:00,price,165.67833,$/MWh
NSW1,2025-04-01 19:00:00+10:00,price,129.27667,$/MWh
NSW1,2025-04-01 20:00:00+10:00,price,100.46083,$/MWh
NSW1,2025-04-01 21:00:00+10:00,price,103.65,$/MWh
NSW1,2025-04-01 22:00:00+10:00,price,104.76,$/MWh
NSW1,2025-04-01 23:00:00+10:00,price,87.565,$/MWh
NSW1,2025-04-02 00:00:00+10:00,price,96.921667,$/MWh
NSW1,2025-04-02 01:00:00+10:00,price,96.671667,$/MWh
NSW1,2025-04-02 02:00:00+10:00,price,103.30333,$/MWh
NSW1,2025-04-02 03:00:00+10:00,price,106.41917,$/MWh
NSW1,2025-04-02 04:00:00+10:00,price,135.72333,$/MWh
NSW1,2025-04-02 05:00:00+10:00,price,193.49917,$/MWh
NSW1,2025-04-02 06:00:00+10:00,price,294.26583,$/MWh
NSW1,2025-04-02 07:00:00+10:00,price,216.54417,$/MWh
NSW1,2025-04-02 08:00:00+10:00,price,136.28417,$/MWh
NSW1,2025-04-02 09:00:00+10:00,price,82.890833,$/MWh
NSW1,2025-04-02 10:00:00+10:00,price,24.406667,$/MWh
NSW1,2025-04-02 11:00:00+10:00,price,12.374167,$/MWh
NSW1,2025-04-02 12:00:00+10:00,price,9.6933333,$/MWh
NSW1,2025-04-02 13:00:00+10:00,price,15.518333,$/MWh
NSW1,2025-04-02 14:00:00+10:00,price,44.013333,$/MWh
NSW1,2025-04-02 15:00:00+10:00,price,71.891667,$/MWh
NSW1,2025-04-02 16:00:00+10:00,price,89.678333,$/MWh
NSW1,2025-04-02 17:00:00+10:00,price,194.1275,$/MWh
NSW1,2025-04-02 18:00:00+10:00,price,207.69833,$/MWh
NSW1,2025-04-02 19:00:00+10:00,price,153.15333,$/MWh
NSW1,2025-04-02 20:00:00+10:00,price,146.81,$/MWh
NSW1,2025-04-02 21:00:00+10:00,price,126.0075,$/MWh
NSW1,2025-04-02 22:00:00+10:00,price,146.31833,$/MWh
NSW1,2025-04-02 23:00:00+10:00,price,153.13083,$/MWh
NSW1,2025-04-03 00:00:00+10:00,price,122.81917,$/MWh
NSW1,2025-04-03 01:00:00+10:00,price,118.3175,$/MWh
NSW1,2025-04-03 02:00:00+10:00,price,107.0975,$/MWh
NSW1,2025-04-03 03:00:00+10:00,price,105.25917,$/MWh
NSW1,2025-04-03 04:00:00+10:00,price,106.85167,$/MWh
NSW1,2025-04-03 05:00:00+10:00,price,147.03667,$/MWh
NSW1,2025-04-03 06:00:00+10:00,price,219.17167,$/MWh
NSW1,2025-04-03 07:00:00+10:00,price,123.38583,$/MWh
NSW1,2025-04-03 08:00:00+10:00,price,80.916667,$/MWh
NSW1,2025-04-03 09:00:00+10:00,price,27.785833,$/MWh
NSW1,2025-04-03 10:00:00+10:00,price,4.1108333,$/MWh
NSW1,2025-04-03 11:00:00+10:00,price,-6.8066667,$/MWh
NSW1,2025-04-03 12:00:00+10:00,price,-7.155,$/MWh
NSW1,2025-04-03 13:00:00+10:00,price,28.1,$/MWh
NSW1,2025-04-03 14:00:00+10:00,price,59.970833,$/MWh
NSW1,2025-04-03 15:00:00+10:00,price,48.190833,$/MWh
NSW1,2025-04-03 16:00:00+10:00,price,89.3,$/MWh
NSW1,2025-04-03 17:00:00+10:00,price,216.5225,$/MWh
NSW1,2025-04-03 18:00:00+10:00,price,196.0275,$/MWh
NSW1,2025-04-03 19:00:00+10:00,price,155.77583,$/MWh
NSW1,2025-04-03 20:00:00+10:00,price,140.8275,$/MWh
NSW1,2025-04-03 21:00:00+10:00,price,116.09417,$/MWh
NSW1,2025-04-03 22:00:00+10:00,price,114.56583,$/MWh
NSW1,2025-04-03 23:00:00+10:00,price,123.485,$/MWh
NSW1,2025-04-04 00:00:00+10:00,price,101.53333,$/MWh
NSW1,2025-04-04 01:00:00+10:00,price,100.00167,$/MWh
NSW1,2025-04-04 02:00:00+10:00,price,99.900833,$/MWh
NSW1,2025-04-04 03:00:00+10:00,price,99.996667,$/MWh
NSW1,2025-04-04 04:00:00+10:00,price,106.9225,$/MWh
NSW1,2025-04-04 05:00:00+10:00,price,162.34167,$/MWh
NSW1,2025-04-04 06:00:00+10:00,price,264.59833,$/MWh
NSW1,2025-04-04 07:00:00+10:00,price,83.2625,$/MWh
NSW1,2025-04-04 08:00:00+10:00,price,57.586667,$/MWh
NSW1,2025-04-04 09:00:00+10:00,price,50.640833,$/MWh
NSW1,2025-04-04 10:00:00+10:00,price,57.601667,$/MWh
NSW1,2025-04-04 11:00:00+10:00,price,54.4725,$/MWh
NSW1,2025-04-04 12:00:00+10:00,price,39.155833,$/MWh
NSW1,2025-04-04 13:00:00+10:00,price,66.111667,$/MWh
NSW1,2025-04-04 14:00:00+10:00,price,47.405833,$/MWh
NSW1,2025-04-04 15:00:00+10:00,price,59.695,$/MWh
NSW1,2025-04-04 16:00:00+10:00,price,137.98417,$/MWh
NSW1,2025-04-04 17:00:00+10:00,price,216.22,$/MWh
NSW1,2025-04-04 18:00:00+10:00,price,182.41,$/MWh
NSW1,2025-04-04 19:00:00+10:00,price,341.25,$/MWh
NSW1,2025-04-04 20:00:00+10:00,price,147.12583,$/MWh
NSW1,2025-04-04 21:00:00+10:00,price,130.875,$/MWh
NSW1,2025-04-04 22:00:00+10:00,price,129.65333,$/MWh
NSW1,2025-04-04 23:00:00+10:00,price,124.93167,$/MWh
NSW1,2025-04-05 00:00:00+10:00,price,102.5,$/MWh
NSW1,2025-04-05 01:00:00+10:00,price,106.07333,$/MWh
NSW1,2025-04-05 02:00:00+10:00,price,113.7425,$/MWh
NSW1,2025-04-05 03:00:00+10:00,price,152.08417,$/MWh
NSW1,2025-04-05 04:00:00+10:00,price,188.35667,$/MWh
NSW1,2025-04-05 05:00:00+10:00,price,149.8375,$/MWh
NSW1,2025-04-05 06:00:00+10:00,price,154.81167,$/MWh
NSW1,2025-04-05 07:00:00+10:00,price,30.3975,$/MWh
NSW1,2025-04-05 08:00:00+10:00,price,-17.293333,$/MWh
NSW1,2025-04-05 09:00:00+10:00,price,-26.0125,$/MWh
NSW1,2025-04-05 10:00:00+10:00,price,-32.283333,$/MWh
NSW1,2025-04-05 11:00:00+10:00,price,-36.156667,$/MWh
NSW1,2025-04-05 12:00:00+10:00,price,-36.008333,$/MWh
NSW1,2025-04-05 13:00:00+10:00,price,-32.860833,$/MWh
NSW1,2025-04-05 14:00:00+10:00,price,-25.806667,$/MWh
NSW1,2025-04-05 15:00:00+10:00,price,20.508333,$/MWh
NSW1,2025-04-05 16:00:00+10:00,price,64.390833,$/MWh
NSW1,2025-04-05 17:00:00+10:00,price,214.4525,$/MWh
NSW1,2025-04-05 18:00:00+10:00,price,197.26083,$/MWh
NSW1,2025-04-05 19:00:00+10:00,price,177.305,$/MWh
NSW1,2025-04-05 20:00:00+10:00,price,175.51583,$/MWh
NSW1,2025-04-05 21:00:00+10:00,price,165.94333,$/MWh
NSW1,2025-04-05 22:00:00+10:00,price,154.25583,$/MWh
NSW1,2025-04-05 23:00:00+10:00,price,140.75833,$/MWh
NSW1,2025-04-06 00:00:00+10:00,price,116.87167,$/MWh
NSW1,2025-04-06 01:00:00+10:00,price,92.0425,$/MWh
NSW1,2025-04-06 02:00:00+10:00,price,90.005,$/MWh
NSW1,2025-04-06 03:00:00+10:00,price,110.03667,$/MWh
NSW1,2025-04-06 04:00:00+10:00,price,104.64,$/MWh
NSW1,2025-04-06 05:00:00+10:00,price,110.91917,$/MWh
NSW1,2025-04-06 06:00:00+10:00,price,95.783333,$/MWh
NSW1,2025-04-06 07:00:00+10:00,price,2.9533333,$/MWh
NSW1,2025-04-06 08:00:00+10:00,price,-8.7066667,$/MWh
NSW1,2025-04-06 09:00:00+10:00,price,-28.386667,$/MWh
NSW1,2025-04-06 10:00:00+10:00,price,-28.745833,$/MWh
NSW1,2025-04-06 11:00:00+10:00,price,-28.9975,$/MWh
NSW1,2025-04-06 12:00:00+10:00,price,-29.649167,$/MWh
NSW1,2025-04-06 13:00:00+10:00,price,-26.6575,$/MWh
NSW1,2025-04-06 14:00:00+10:00,price,-10.451667,$/MWh
NSW1,2025-04-06 15:00:00+10:00,price,38.4325,$/MWh
NSW1,2025-04-06 16:00:00+10:00,price,80.541667,$/MWh
NSW1,2025-04-06 17:00:00+10:00,price,212.94333,$/MWh
NSW1,2025-04-06 18:00:00+10:00,price,218.875,$/MWh
NSW1,2025-04-06 19:00:00+10:00,price,143.725,$/MWh
NSW1,2025-04-06 20:00:00+10:00,price,124.3775,$/MWh
NSW1,2025-04-06 21:00:00+10:00,price,130.99083,$/MWh
NSW1,2025-04-06 22:00:00+10:00,price,134.3225,$/MWh
NSW1,2025-04-06 23:00:00+10:00,price,145.47583,$/MWh
NSW1,2025-04-07 00:00:00+10:00,price,134.03833,$/MWh
NSW1,2025-04-07 01:00:00+10:00,price,114.15,$/MWh
NSW1,2025-04-07 02:00:00+10:00,price,110.59333,$/MWh
NSW1,2025-04-07 03:00:00+10:00,price,106.34417,$/MWh
NSW1,2025-04-07 04:00:00+10:00,price,83.903333,$/MWh
NSW1,2025-04-07 05:00:00+10:00,price,100.55417,$/MWh
NSW1,2025-04-07 06:00:00+10:00,price,122.725,$/MWh
NSW1,2025-04-07 07:00:00+10:00,price,3.9058333,$/MWh
NSW1,2025-04-07 08:00:00+10:00,price,5.6983333,$/MWh
NSW1,2025-04-07 09:00:00+10:00,price,-24.755833,$/MWh
NSW1,2025-04-07 10:00:00+10:00,price,-29.069167,$/MWh
NSW1,2025-04-07 11:00:00+10:00,price,-30.73,$/MWh
NSW1,2025-04-07 12:00:00+10:00,price,-30.2025,$/MWh
NSW1,2025-04-07 13:00:00+10:00,price,-26.22,$/MWh
NSW1,2025-04-07 14:00:00+10:00,price,-21.118333,$/MWh
NSW1,2025-04-07 15:00:00+10:00,price,38.593333,$/MWh
NSW1,2025-04-07 16:00:00+10:00,price,139.40083,$/MWh
NSW1,2025-04-07 17:00:00+10:00,price,2507.8742,$/MWh
NSW1,2025-04-07 18:00:00+10:00,price,620.8975,$/MWh
NSW1,2025-04-07 19:00:00+10:00,price,204.935,$/MWh
NSW1,2025-04-07 20:00:00+10:00,price,195.68917,$/MWh
NSW1,2025-04-07 21:00:00+10:00,price,234.71667,$/MWh
NSW1,2025-04-07 22:00:00+10:00,price,277.77583,$/MWh
NSW1,2025-04-07 23:00:00+10:00,price,285.56833,$/MWh
NSW1,2025-04-08 00:00:00+10:00,price,187.97167,$/MWh
NSW1,2025-04-08 01:00:00+10:00,price,173.2225,$/MWh
NSW1,2025-04-08 02:00:00+10:00,price,159.56917,$/MWh
NSW1,2025-04-08 03:00:00+10:00,price,159.89333,$/MWh
NSW1,2025-04-08 04:00:00+10:00,price,169.81833,$/MWh
NSW1,2025-04-08 05:00:00+10:00,price,175.74083,$/MWh
NSW1,2025-04-08 06:00:00+10:00,price,288.46917,$/MWh
NSW1,2025-04-08 07:00:00+10:00,price,86.364167,$/MWh
NSW1,2025-04-08 08:00:00+10:00,price,43.631667,$/MWh
NSW1,2025-04-08 09:00:00+10:00,price,50.265,$/MWh
NSW1,2025-04-08 10:00:00+10:00,price,34.6125,$/MWh
NSW1,2025-04-08 11:00:00+10:00,price,29.190833,$/MWh
NSW1,2025-04-08 12:00:00+10:00,price,29.6225,$/MWh
NSW1,2025-04-08 13:00:00+10:00,price,31.735833,$/MWh
NSW1,2025-04-08 14:00:00+10:00,price,47.228333,$/MWh
NSW1,2025-04-08 15:00:00+10:00,price,68.25,$/MWh
NSW1,2025-04-08 16:00:00+10:00,price,139.73083,$/MWh
NSW1,2025-04-08 17:00:00+10:00,price,306.88833,$/MWh
NSW1,2025-04-08 18:00:00+10:00,price,226.25333,$/MWh
NSW1,2025-04-08 19:00:00+10:00,price,159.16667,$/MWh
NSW1,2025-04-08 20:00:00+10:00,price,155.3375,$/MWh
NSW1,2025-04-08 21:00:00+10:00,price,143.75,$/MWh
NSW1,2025-04-08 22:00:00+10:00,price,153.93583,$/MWh
NSW1,2025-04-08 23:00:00+10:00,price,151.00917,$/MWh
NSW1,2025-04-09 00:00:00+10:00,price,138.8475,$/MWh
NSW1,2025-04-09 01:00:00+10:00,price,133.71583,$/MWh
NSW1,2025-04-09 02:00:00+10:00,price,122.6525,$/MWh
NSW1,2025-04-09 03:00:00+10:00,price,127.06417,$/MWh
NSW1,2025-04-09 04:00:00+10:00,price,135.4325,$/MWh
NSW1,2025-04-09 05:00:00+10:00,price,153.62333,$/MWh
NSW1,2025-04-09 06:00:00+10:00,price,200.77167,$/MWh
